0.0,0.0
1.0,0.026455026455026454
2.0,0.15873015873015872
3.0,0.2513227513227513
4.0,0.3684210526315789
5.0,0.5
6.0,0.544973544973545
7.0,0.6564885496183206
8.0,0.75
9.0,0.8333333333333334
10.0,0.9166666666666666
