0,1,2,3,4,5,6,7,8,9,10
0.9106747788,0.0759126106,0.0087112832,0.000829646,0.0005530973,0.0011061947,0.001244469,0.0002765487,0.0001382743,0.0005530973,0
0.9145464602,0.0745298673,0.0059457965,0.0011061947,0.000829646,0.0015210177,0.0005530973,0.0001382743,0.0001382743,0.0001382743,0.0005530973
0.9130254425,0.076465708,0.0041482301,0.0009679204,0.0005530973,0.0017975664,0.0009679204,0.0002765487,0.000829646,0.000829646,0.0001382743
0.9170353982,0.0727323009,0.0026272124,0.0015210177,0.0001382743,0.0019358407,0.0009679204,0.0017975664,0.0006913717,0.0002765487,0.0002765487
0.9103982301,0.079369469,0.0029037611,0.0011061947,0.000829646,0.0022123894,0.0006913717,0.0005530973,0.0013827434,0.0002765487,0.0002765487
0.9135785398,0.0738384956,0.0019358407,0.0027654867,0.0009679204,0.0044247788,0.0011061947,0.000414823,0.0006913717,0,0.0002765487
0.9141316372,0.0750829646,0.0027654867,0.0024889381,0.000414823,0.0022123894,0.0011061947,0.0002765487,0.0001382743,0.0009679204,0.000414823
0.9156526549,0.0754977876,0.002074115,0.0022123894,0.0005530973,0.0013827434,0.0009679204,0.0001382743,0.0005530973,0.0002765487,0.0006913717
0.9167588496,0.0741150442,0.001659292,0.0015210177,0.0011061947,0.001659292,0.0011061947,0.000829646,0.0002765487,0.0005530973,0.000414823
0.9166205752,0.0753595133,0.000829646,0.001659292,0.0015210177,0.000829646,0.0013827434,0.0006913717,0.0001382743,0.0002765487,0.0006913717
0.9181415929,0.0735619469,0.002074115,0.0026272124,0.0002765487,0.0015210177,0.000829646,0.0001382743,0.0001382743,0.0002765487,0.000414823
0.9173119469,0.0749446903,0.0015210177,0.001244469,0.0002765487,0.002074115,0.000829646,0.001244469,0.0005530973,0,0
0.9153761062,0.0746681416,0.0011061947,0.0026272124,0.000829646,0.0024889381,0.0011061947,0.000829646,0.0006913717,0.0001382743,0.0001382743
0.9182798673,0.0741150442,0.0015210177,0.0019358407,0.000829646,0.0015210177,0.0002765487,0.0002765487,0.000414823,0.0002765487,0.0005530973
0.9188329646,0.0742533186,0.0017975664,0.001659292,0.0009679204,0.0006913717,0.000414823,0.0001382743,0.0002765487,0.000414823,0.0005530973
0.9178650442,0.0739767699,0.0024889381,0.0017975664,0.000414823,0.0011061947,0.0005530973,0.0005530973,0.0002765487,0.0002765487,0.0006913717
0.9193860619,0.0735619469,0.0017975664,0.0024889381,0.0002765487,0.000414823,0.0005530973,0.0005530973,0.000414823,0.0002765487,0.0002765487
0.9184181416,0.0738384956,0.001244469,0.0026272124,0.0006913717,0.0013827434,0.0001382743,0.0002765487,0.0006913717,0.000414823,0.0002765487
0.9189712389,0.0735619469,0.0019358407,0.0019358407,0.0005530973,0.001244469,0,0.0011061947,0.000414823,0.0002765487,0
0.9182798673,0.0754977876,0.0011061947,0.0017975664,0.000829646,0.000414823,0.0009679204,0.000414823,0.000414823,0.0002765487,0
0.9188329646,0.0748064159,0.000414823,0.0024889381,0.0011061947,0,0.0005530973,0.000414823,0.0006913717,0.0001382743,0.0005530973
0.920215708,0.0739767699,0.001244469,0.0013827434,0.001244469,0.000414823,0.0001382743,0.0002765487,0.0005530973,0.0002765487,0.0002765487
0.921045354,0.0732853982,0.001659292,0.002074115,0.0006913717,0.000414823,0.0001382743,0.0001382743,0,0.0002765487,0.0002765487
0.9192477876,0.0738384956,0.0015210177,0.0019358407,0.000829646,0.0005530973,0.0006913717,0.0001382743,0.000414823,0.0005530973,0.0002765487
0.9188329646,0.0748064159,0.0015210177,0.0009679204,0.0006913717,0.0009679204,0.0006913717,0.0002765487,0.0002765487,0.0006913717,0.0002765487
0.9200774336,0.0738384956,0.0013827434,0.0013827434,0.000829646,0.0006913717,0.0006913717,0.0002765487,0.0001382743,0.0002765487,0.000414823
0.9192477876,0.0728705752,0.0015210177,0.0019358407,0.0005530973,0.0006913717,0.0009679204,0.000414823,0.0009679204,0.0005530973,0.0002765487
0.9199391593,0.0717643805,0.0013827434,0.0027654867,0.0005530973,0.0011061947,0.000414823,0.0002765487,0.000414823,0.0009679204,0.000414823
0.9152378319,0.0754977876,0.0015210177,0.002074115,0.0011061947,0.0017975664,0.000829646,0.0006913717,0.0001382743,0.0006913717,0.000414823
0.9193860619,0.0730088496,0.0013827434,0.0024889381,0.0005530973,0.001659292,0.0006913717,0.0001382743,0.0001382743,0.000414823,0.0001382743
0.9170353982,0.0752212389,0.001244469,0.0024889381,0.0009679204,0.0011061947,0.0001382743,0.000829646,0.000414823,0.000414823,0.0001382743
0.922289823,0.0727323009,0.0006913717,0.0015210177,0.0006913717,0.0005530973,0.0002765487,0,0.0002765487,0.000414823,0.0005530973
0.9204922566,0.0745298673,0.000829646,0.0015210177,0.0002765487,0.0006913717,0.0005530973,0.0001382743,0.0002765487,0.0002765487,0.000414823
0.923534292,0.0714878319,0.001659292,0.0011061947,0.0006913717,0.0002765487,0.0001382743,0.0002765487,0.0001382743,0.0002765487,0.000414823
0.9232577434,0.0709347345,0.0013827434,0.0019358407,0.0005530973,0.0005530973,0.0002765487,0.0005530973,0,0.000414823,0.0001382743
0.9204922566,0.0749446903,0.000829646,0.0015210177,0.0006913717,0.0005530973,0.0001382743,0.0002765487,0,0.0001382743,0.000414823
0.9240873894,0.0716261062,0.000829646,0.0015210177,0.000414823,0.0005530973,0.0001382743,0.0001382743,0.0001382743,0.000414823,0.0001382743
0.9193860619,0.0734236726,0.0013827434,0.002074115,0.0011061947,0.000414823,0.0002765487,0.0002765487,0.000414823,0.0002765487,0.0009679204
0.920630531,0.0725940265,0.000829646,0.0024889381,0.0009679204,0.0005530973,0.000414823,0,0.0002765487,0.0001382743,0.0011061947
0.9199391593,0.0742533186,0.0005530973,0.002074115,0.0005530973,0.0006913717,0.000414823,0.0001382743,0.000414823,0.000414823,0.0005530973
0.922289823,0.0713495575,0.001659292,0.002074115,0.0009679204,0.0001382743,0.0002765487,0.0001382743,0,0.000414823,0.0006913717
0.920215708,0.0732853982,0.0009679204,0.0024889381,0.000829646,0.0005530973,0.0001382743,0.0001382743,0.0001382743,0.0005530973,0.0006913717
0.9232577434,0.0696902655,0.0015210177,0.0023506637,0.000414823,0.000414823,0.000414823,0.000414823,0.000414823,0.0005530973,0.0005530973
0.9175884956,0.0754977876,0.0009679204,0.0026272124,0.000414823,0.0005530973,0.0001382743,0.000414823,0.0006913717,0.0005530973,0.0005530973
0.9195243363,0.0721792035,0.0009679204,0.0026272124,0.000829646,0.0009679204,0.000414823,0.000414823,0.000829646,0.0009679204,0.0002765487
0.9166205752,0.0750829646,0.0006913717,0.0034568584,0.0005530973,0.000414823,0.000829646,0.0001382743,0.0013827434,0.0005530973,0.0002765487
0.9157909292,0.0730088496,0.0019358407,0.0040099558,0.0011061947,0.000414823,0.0011061947,0.000414823,0.001244469,0.000414823,0.0005530973
0.9131637168,0.0745298673,0.0017975664,0.0044247788,0.0006913717,0.000829646,0.0005530973,0.0009679204,0.001659292,0.0006913717,0.0006913717
0.9117809735,0.0739767699,0.0026272124,0.0045630531,0.0011061947,0.0006913717,0.0011061947,0.0011061947,0.0019358407,0.000829646,0.0002765487
0.9099834071,0.0766039823,0.0022123894,0.0051161504,0.001244469,0.0006913717,0.0002765487,0.0001382743,0.0022123894,0.0011061947,0.000414823
0.907079646,0.076880531,0.0024889381,0.0047013274,0.0017975664,0.0011061947,0.0011061947,0.0006913717,0.0024889381,0.000414823,0.001244469
0.9077710177,0.0767422566,0.0033185841,0.0038716814,0.001659292,0.000829646,0.0006913717,0.0006913717,0.0030420354,0.000414823,0.0009679204
0.908324115,0.0752212389,0.0022123894,0.0044247788,0.002074115,0.0011061947,0.0005530973,0.000414823,0.0037334071,0.0006913717,0.001244469
0.908324115,0.0738384956,0.0027654867,0.0033185841,0.0022123894,0.0015210177,0.0005530973,0.0009679204,0.0037334071,0.0011061947,0.001659292
0.906664823,0.076050885,0.0034568584,0.0030420354,0.0023506637,0.000829646,0.0013827434,0.0011061947,0.0024889381,0.0006913717,0.0019358407
0.9086006637,0.076880531,0.0024889381,0.0030420354,0.0022123894,0.0009679204,0.0009679204,0.0006913717,0.0024889381,0.0006913717,0.0009679204
0.9101216814,0.0761891593,0.0023506637,0.0029037611,0.0013827434,0.0011061947,0.0009679204,0.0005530973,0.0024889381,0.000829646,0.0011061947
0.9142699115,0.0741150442,0.0024889381,0.0029037611,0.0009679204,0,0.0011061947,0.0015210177,0.0015210177,0.0006913717,0.000414823
0.9166205752,0.0702433628,0.0017975664,0.0029037611,0.001659292,0.001244469,0.0006913717,0.0011061947,0.0019358407,0.001244469,0.0005530973
0.9146847345,0.0723174779,0.0017975664,0.002074115,0.002074115,0.0005530973,0.001244469,0.000829646,0.0019358407,0.0017975664,0.0006913717
0.9157909292,0.0723174779,0.0019358407,0.0023506637,0.002074115,0.0015210177,0.0005530973,0.0015210177,0.001244469,0.0005530973,0.0001382743
0.9171736726,0.0739767699,0.0017975664,0.0017975664,0.001244469,0.001244469,0.000414823,0.0002765487,0.000829646,0.000829646,0.000414823
0.9213219027,0.0696902655,0.0023506637,0.0022123894,0.000829646,0.0006913717,0.0005530973,0.0005530973,0.001244469,0.0002765487,0.0002765487
0.9211836283,0.0689988938,0.0024889381,0.0026272124,0.0013827434,0.000829646,0.000829646,0.000414823,0.000829646,0.0002765487,0.0001382743
0.9207688053,0.0698285398,0.0017975664,0.0024889381,0.0015210177,0.0001382743,0.0001382743,0.0009679204,0.000829646,0.0009679204,0.0005530973
0.9217367257,0.0696902655,0.0006913717,0.0017975664,0.0017975664,0.000829646,0.000829646,0.0011061947,0.0005530973,0.000829646,0.0001382743
0.9225663717,0.0709347345,0.0013827434,0.001659292,0.0009679204,0.0005530973,0.0001382743,0.000414823,0.0005530973,0.0006913717,0.0001382743
0.9224280973,0.0707964602,0.001244469,0.0013827434,0.001244469,0.000829646,0,0.0009679204,0.0002765487,0.000829646,0
0.923534292,0.0707964602,0.0011061947,0.0022123894,0.000414823,0.0005530973,0.0001382743,0.0001382743,0.0006913717,0.0002765487,0.0001382743
0.9264380531,0.0677544248,0.0011061947,0.0009679204,0.0013827434,0.000414823,0.0001382743,0.000414823,0.000414823,0.0002765487,0.0006913717
0.9229811947,0.0720409292,0.0013827434,0.000829646,0.0006913717,0.0001382743,0.000414823,0.0006913717,0.000414823,0.0001382743,0.0002765487
0.9251935841,0.0684457965,0.001244469,0.0017975664,0.0006913717,0.0005530973,0.0005530973,0.0005530973,0.000414823,0.0001382743,0.000414823
0.9242256637,0.0706581858,0.0017975664,0.0011061947,0.001244469,0.0001382743,0.0001382743,0,0.000414823,0.0001382743,0.0001382743
0.9269911504,0.0680309735,0.0009679204,0.001659292,0.0005530973,0.0002765487,0.0006913717,0.0001382743,0.0001382743,0.000414823,0.0001382743
0.9271294248,0.0695519912,0.0005530973,0.0013827434,0.0009679204,0.0002765487,0,0,0,0,0.0001382743
0.9294800885,0.0672013274,0.0009679204,0.0005530973,0.000829646,0.000414823,0,0.0001382743,0.0001382743,0,0.0002765487
0.9311393805,0.0660951327,0.000414823,0.0011061947,0.000414823,0,0,0,0.0001382743,0.0002765487,0.000414823
0.9275442478,0.0678926991,0.0005530973,0.0011061947,0.0005530973,0,0.0006913717,0.000829646,0.000414823,0,0.000414823
0.9296183628,0.0680309735,0.0001382743,0.0006913717,0.0002765487,0,0.000414823,0,0.000414823,0,0.000414823
0.9304480088,0.0673396018,0.0002765487,0.0006913717,0.0002765487,0.0002765487,0.0001382743,0.0001382743,0.0001382743,0.0001382743,0.0001382743
0.9311393805,0.0656803097,0.0006913717,0.0009679204,0.000414823,0.000414823,0.0001382743,0,0.0001382743,0.0002765487,0.0001382743
0.9298949115,0.0680309735,0.0001382743,0.0009679204,0.0005530973,0.0001382743,0,0.0001382743,0,0.0001382743,0
0.9300331858,0.0685840708,0.0001382743,0.000829646,0.0001382743,0.0001382743,0.0001382743,0,0,0,0
0.9301714602,0.0680309735,0.0006913717,0.0005530973,0.0001382743,0.0001382743,0.0001382743,0,0.0001382743,0,0
0.9321073009,0.0663716814,0.0002765487,0.0005530973,0.000414823,0,0.0002765487,0,0,0,0
0.9305862832,0.0674778761,0.0006913717,0.0005530973,0.0001382743,0.000414823,0.0001382743,0,0,0,0
0.9316924779,0.0658185841,0.0006913717,0.000414823,0.0002765487,0.0001382743,0.000414823,0.0001382743,0.0002765487,0,0.0001382743
0.9272676991,0.0710730088,0.000829646,0.000414823,0,0,0,0,0,0,0.000414823
0.9314159292,0.0667865044,0.0005530973,0.0006913717,0,0,0.0001382743,0.0002765487,0,0,0.0001382743
0.9303097345,0.0681692478,0.000414823,0.000414823,0,0.0001382743,0.0001382743,0.0001382743,0,0,0.0002765487
0.9307245575,0.0674778761,0.000829646,0.0001382743,0.0001382743,0.0001382743,0.0002765487,0.0001382743,0.0001382743,0,0
