0,0.0
1,0.04020100502512563
2,0.14285714285714285
3,0.25
4,0.3333333333333333
5,0.4666666666666667
6,0.5524861878453038
7,0.6659619450317125
8,0.7708333333333334
9,0.875
10,0.9571428571428572
